Accession evaluated for FLWRDATE1
,
accession_id,accession_prefix,accession_number,accession_surfix,observation_value,coded_name,method_name,plant_name,taxon,origin,source_type_code,latitude,longitude,data_quality_code,original_value,frequency,low,hign,mean,sdev,ssize,inventory_prefix,inventory_number,inventory_suffix,,
"1277747","PI","370745","","122","FLWRDATE1","BRASSICA.OBS.AMES.1995.P","I.B. 1218","Brassica juncea","India","DONATED","","","","","","","","","","","PI","370745","78ncpo01",
"1321430","PI","426328","","122","FLWRDATE1","BRASSICA.OBS.AMES.1995.P","K-241","Brassica juncea","Pakistan","COLLECTED","","","","","","","","","","","PI","426328","78ncpo01",
"1404008","PI","509072","","122","FLWRDATE1","BRASSICA.OBS.AMES.1995.P","Cascade","Brassica napus subsp. napus","United States","DEVELOPED","","","","","","","","","","","PI","509072","86ncao03",
"1594247","Ames","25982","","122","FLWRDATE1","BRASSICA.OBS.AMES.2000.P","Juncea-Mid-Group 2","Brassica juncea","United States","DEVELOPED","","","","","","","","","","","Ames","25982","00ncab01",
"1594250","Ames","25985","","122","FLWRDATE1","BRASSICA.OBS.AMES.2000.P","Juncea-Mid-Group 5","Brassica juncea","United States","DEVELOPED","","","","","","","","","","","Ames","25985","00ncab01",
"1594251","Ames","25986","","122","FLWRDATE1","BRASSICA.OBS.AMES.2000.P","Juncea-Mid-Group 6","Brassica juncea","United States","DEVELOPED","","","","","","","","","","","Ames","25986","00ncab01",
"1522412","PI","633137","","123","FLWRDATE1","BRASSICA.OBS.AMES.1999.P","CR 764/93a","Brassica napus subsp. napus","Germany","DONATED","","","","","","","","","","","PI","633137","96ncao01",
"1523630","PI","633165","","123","FLWRDATE1","BRASSICA.OBS.AMES.1999.P","CR 1475/92b","Brassica rapa subsp. chinensis","China","COLLECTED","","","","","","","","","","","PI","633165","96ncao01",
"1554946","PI","633124","","123","FLWRDATE1","BRASSICA.OBS.AMES.1999.P","NU 51084","Brassica napus","Sweden","DONATED","","","","","","","","","","","PI","633124","98ncao01",
"1567007","PI","649185","","123","FLWRDATE1","BRASSICA.OBS.AMES.1999.P","Steinacher Frueher Winterruebsen","Brassica rapa subsp. oleifera","Germany","DEVELOPED","","","","","","","","","","","PI","649185","98ncao01",
"1567008","PI","649186","","123","FLWRDATE1","BRASSICA.OBS.AMES.1999.P","Opava","Brassica rapa subsp. oleifera","Czech Republic","DEVELOPED","","","","","","","","","","","PI","649186","98ncao01",
"1567011","PI","649189","","123","FLWRDATE1","BRASSICA.OBS.AMES.1999.P","Waaslander","Brassica rapa subsp. oleifera","Belgium","DEVELOPED","","","","","","","","","","","PI","649189","98ncao01",
"1567012","PI","649190","","123","FLWRDATE1","BRASSICA.OBS.AMES.1999.P","Matjeslander","Brassica rapa subsp. oleifera","Belgium","DEVELOPED","","","","","","","","","","","PI","649190","98ncao01",
"1567013","PI","649191","","123","FLWRDATE1","BRASSICA.OBS.AMES.1999.P","Primax","Brassica rapa subsp. oleifera","Netherlands","DEVELOPED","","","","","","","","","","","PI","649191","98ncao01",
"1567014","PI","649192","","123","FLWRDATE1","BRASSICA.OBS.AMES.1999.P","Heges Winterruebsen","Brassica rapa subsp. oleifera","Germany","DEVELOPED","","","","","","","","","","","PI","649192","98ncao01",
"1567017","PI","649195","","123","FLWRDATE1","BRASSICA.OBS.AMES.1999.P","Pasja","Brassica rapa subsp. oleifera","Netherlands","DEVELOPED","","","","","","","","","","","PI","649195","98ncao01",
"1572852","PI","181035","","123","FLWRDATE1","BRASSICA.OBS.AMES.1999.P","8587","Brassica juncea","India","COLLECTED","","","","","","","","","","","PI","181035","89ncei01",
"1594248","Ames","25983","","123","FLWRDATE1","BRASSICA.OBS.AMES.2000.P","Juncea-Mid-Group 3","Brassica juncea","United States","DEVELOPED","","","","","","","","","","","Ames","25983","00ncab01",
"1594252","Ames","25987","","123","FLWRDATE1","BRASSICA.OBS.AMES.2000.P","Juncea-Mid-Group 7","Brassica juncea","United States","DEVELOPED","","","","","","","","","","","Ames","25987","00ncab01",
"1594253","Ames","25988","","123","FLWRDATE1","BRASSICA.OBS.AMES.2000.P","Juncea-Mid-Group 8","Brassica juncea","United States","DEVELOPED","","","","","","","","","","","Ames","25988","00ncab01",
"1041395","Ames","7830","","124","FLWRDATE1","BRASSICA.OBS.AMES.1997.P","K-17069","Brassica spp.","Thailand","COLLECTED","","","","","","","","","","","Ames","7830","87ncao01",
"1072771","PI","633083","","124","FLWRDATE1","BRASSICA.OBS.AMES.1997.P","CrGC-6","Brassica juncea","United States","DONATED","","","","","","","","","","","PI","633083","91ncao01",
"1086271","PI","597831","","124","FLWRDATE1","BRASSICA.OBS.AMES.1996.P","133-4623-77","Brassica rapa subsp. oleifera","Egypt","COLLECTED","","","","","","","","","","","PI","597831","93ncao01",
"1087053","PI","633098","","124","FLWRDATE1","BRASSICA.OBS.AMES.1997.P","Raya D. 71","Brassica juncea","India","COLLECTED","","","","","","","","","","","PI","633098","92ncao01",
"1087059","PI","633155","","124","FLWRDATE1","BRASSICA.OBS.AMES.1997.P","K-568","Brassica rapa","Pakistan","COLLECTED","","","","","","","","","","","PI","633155","92ncao01",
"1087063","PI","633157","","124","FLWRDATE1","BRASSICA.OBS.AMES.1997.P","K-648","Brassica rapa","Pakistan","COLLECTED","","","","","","","","","","","PI","633157","92ncao01",
"1087075","Ames","21742","","124","FLWRDATE1","BRASSICA.OBS.AMES.1997.P","K-156","Brassica juncea","Pakistan","COLLECTED","","","","","","","","","","","Ames","21742","92ncao03",
"1087080","PI","633101","","124","FLWRDATE1","BRASSICA.OBS.AMES.1997.P","K-160","Brassica juncea","Pakistan","COLLECTED","","","","","","","","","","","PI","633101","92ncao01",
"1087084","PI","633103","","124","FLWRDATE1","BRASSICA.OBS.AMES.1997.P","K-216","Brassica juncea","Pakistan","COLLECTED","","","","","","","","","","","PI","633103","92ncao01",
"1087093","PI","633105","","124","FLWRDATE1","BRASSICA.OBS.AMES.1997.P","K-943","Brassica juncea","Pakistan","COLLECTED","","","","","","","","","","","PI","633105","92ncao01",
"1087104","Ames","21753","","124","FLWRDATE1","BRASSICA.OBS.AMES.1997.P","K-258","Brassica juncea","Pakistan","COLLECTED","","","","","","","","","","","Ames","21753","92ncao02",
"1087110","PI","633158","","124","FLWRDATE1","BRASSICA.OBS.AMES.1997.P","K-945","Brassica rapa","Pakistan","COLLECTED","","","","","","","","","","","PI","633158","92ncao01",
"1087111","PI","649164","","124","FLWRDATE1","BRASSICA.OBS.AMES.1997.P","K-100","Brassica rapa","Pakistan","COLLECTED","","","","","","","","","","","PI","649164","92ncao01",
"1140517","PI","163494","","124","FLWRDATE1","BRASSICA.OBS.AMES.1996.P","SHELGHAM","Brassica juncea","Pakistan","COLLECTED","","","","","","","","","","","PI","163494","89ncab01",
